aerialWon,age,apps,appsSub,assists,bigChanceCreated,bigChanceFaced,bigChanceSucc,blocks,clears,country,countryZh,crossSucc,crosses,disp,dribbledPast,dribbles,errorsSum,finalThirdPass,finalThirdPassSucc,fouled,fouls,goalProp,goals,interceptions,keyPasses,longBall,longBallSucc,mans,mins,offsideWon,offsides,passSucc,passes,playerCountry,playerId,playerMainPosition,playerName,rate,redCards,shots,shotsOT,shotsOTProp,tackles,teamId,teamName,thBall,thBallSucc,unsTouches,yelCards
0.666667,30,1,2,0,0,0,0.0,0.0,0.333333,Armenia,亚美尼亚,0.0,0.0,1.0,0.666667,0.666667,0,11.6667,0.742857,0.666667,0.666667,0.0,0,0.0,0.666667,0.333333,0.0,0,111,0.0,0.333333,79.7074,23.0,Armenia,1816,前腰,姆希塔良,6.213333,0,0.666667,0.0,0.0,0.0,12,阿森纳,0.333333,0.0,1.33333,1
2.0,21,2,0,1,0,0,0.0,0.5,1.0,Austria,奥地利,0.0,0.0,0.0,0.5,1.0,0,12.0,0.583333,0.0,2.0,0.0,0,1.0,0.5,0.0,0.0,0,163,0.0,0.0,79.4865,39.0,Austria,20809,中后卫,凯文·丹索,6.205,1,0.0,0.0,0.0,1.0,15,南安普顿,0.0,0.0,2.0,2
0.333333,28,0,3,0,0,0,0.0,0.0,0.0,Ireland,爱尔兰,0.0,0.0,0.0,1.33333,0.0,0,2.33333,0.285714,0.666667,0.333333,0.0,0,0.333333,0.333333,0.333333,0.0,0,41,0.0,0.0,63.64,7.33333,Ireland,357,中场,麦卡锡,6.203333,0,0.0,0.0,0.0,1.66667,19,水晶宫,0.0,0.0,0.0,1
0.0,27,5,0,0,0,0,0.0,0.0,0.8,Australia,澳大利亚,0.0,0.0,0.0,0.0,0.0,0,0.6,0.0,0.0,0.0,0.0,0,0.0,0.0,5.4,0.0,0,450,0.0,0.0,74.0271,30.8,Australia,6510,门将,马修·瑞安,6.196,0,0.0,0.0,0.0,0.0,263,布莱顿,0.0,0.0,0.0,0
0.0,21,0,2,0,1,0,0.0,0.0,0.0,Senegal,塞内加尔,0.0,0.5,2.5,0.0,0.5,0,5.0,0.8,0.5,0.0,0.0,0,0.0,0.5,0.0,0.0,0,52,0.0,0.5,88.2365,8.5,Senegal,10399,右边锋,萨尔,6.18,0,1.5,0.0,0.0,0.0,207,沃特福德,0.0,0.0,0.5,0
1.0,21,0,3,0,0,0,0.0,0.0,0.333333,England,英格兰,0.0,0.0,0.666667,0.333333,0.666667,0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0,0,39,0.0,0.0,78.5714,4.66667,England,20662,中锋,凯南·戴维斯,6.173333,0,0.333333,0.0,0.0,0.333333,7,阿斯顿维拉,0.0,0.0,1.0,0
1.5,32,0,2,0,0,0,0.0,0.0,1.0,Ireland,爱尔兰,0.0,0.0,0.5,0.0,0.0,0,2.0,0.75,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,26,0.0,0.0,69.23,6.5,Ireland,453,中锋,肖恩·朗,6.17,0,0.0,0.0,0.0,1.0,15,南安普顿,0.0,0.0,0.5,0
0.5,33,2,0,0,0,0,0.0,0.5,1.5,England,英格兰,0.0,1.0,0.5,0.5,0.0,1,6.5,0.538462,0.0,0.0,0.0,0,0.5,1.0,1.5,0.0,0,127,0.0,0.0,75.0,18.0,England,6414,左后卫,查理·丹尼尔斯,6.17,0,0.0,0.0,0.0,0.5,208,伯恩茅斯,0.0,0.0,0.5,0
0.333333,30,0,3,0,0,0,0.0,0.0,1.33333,Argentina,阿根廷,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.333333,0.0,0.0,0.0,0,23,0.0,0.0,85.7143,2.33333,Argentina,2064,中后卫,费尔南德斯,6.166667,0,0.0,0.0,0.0,0.0,4,纽卡斯尔,0.0,0.0,0.0,0
1.33333,29,3,0,0,0,0,0.0,0.666667,1.66667,France,法国,0.0,0.0,0.0,1.66667,0.0,0,13.3333,0.8,0.333333,2.33333,0.0,0,1.33333,0.333333,4.33333,0.0,0,256,0.0,0.0,88.2379,62.3333,France,389,后腰,施内德林,6.15,1,0.333333,0.0,0.0,3.0,14,埃弗顿,0.0,0.0,0.333333,3
0.0,25,0,2,0,0,0,0.0,0.0,0.0,Germany,德国,0.0,0.0,0.5,0.5,0.0,0,1.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,10,0.0,0.0,66.67,1.5,Germany,24065,中锋,斯尔贝尼,6.145,0,0.0,0.0,0.0,1.5,209,诺维奇,0.0,0.0,0.0,0
2.0,27,2,0,0,0,0,0.0,0.0,0.0,England,英格兰,0.0,0.0,1.5,0.5,0.0,0,3.5,0.571429,1.5,0.0,0.0,0,0.0,0.0,0.5,0.0,0,101,0.0,0.0,88.2353,17.0,England,315,中场,威尔希尔,6.14,0,0.0,0.0,0.0,0.5,16,西汉姆联,0.0,0.0,0.5,0
0.5,25,0,2,1,0,2,0.0,0.0,0.0,Belgium,比利时,0.0,0.0,0.0,0.0,0.5,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0,20,0.0,0.0,93.3333,7.5,Belgium,2724,中锋,巴舒亚伊,6.135,0,2.0,0.5,0.25,0.0,1,切尔西,0.0,0.0,0.5,0
0.2,31,5,0,0,0,0,0.0,0.0,0.2,Portugal,葡萄牙,0.0,0.0,0.0,0.2,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,7.6,0.0,0,450,0.0,0.0,55.1423,21.4,Portugal,3269,门将,帕特里西奥,6.134,0,0.0,0.0,0.0,0.0,269,狼队,0.0,0.0,0.0,0
0.0,23,0,3,0,0,0,0.0,0.333333,0.0,Argentina,阿根廷,0.0,0.0,0.0,0.333333,0.0,0,4.66667,0.928572,0.666667,0.333333,0.0,0,0.0,0.666667,0.0,0.0,0,44,0.0,0.0,95.4564,7.33333,Argentina,8490,中场,洛·塞尔索,6.126667,0,0.333333,0.0,0.0,0.333333,3,热刺,0.0,0.0,0.333333,0
1.8,26,5,0,0,0,0,0.0,0.4,3.0,England,英格兰,0.0,0.0,0.0,1.2,0.0,1,5.4,0.444444,0.0,0.6,0.0,0,0.4,0.2,5.4,0.0,0,450,0.4,0.0,74.7486,39.6,England,11125,中后卫,康诺·考迪,6.112,0,0.0,0.0,0.0,1.8,269,狼队,0.0,0.0,0.0,0
0.0,24,1,1,0,1,0,0.0,0.0,0.5,Brazil,巴西,0.0,0.5,0.0,0.5,0.0,0,1.5,1.0,0.0,0.0,0.0,0,0.5,0.5,0.5,0.0,0,65,0.0,0.0,80.0,7.5,Brazil,10909,左后卫,贝纳尔多,6.095,0,0.0,0.0,0.0,1.0,263,布莱顿,0.0,0.0,1.5,0
0.0,17,0,4,0,0,0,0.0,0.0,0.0,England,英格兰,0.0,0.0,0.75,0.5,0.25,0,2.5,0.799999,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0,47,0.0,0.0,84.2105,4.75,England,55834,中锋,梅森·格林伍德,6.0875,0,0.5,0.25,0.5,0.25,2,曼联,0.0,0.0,0.0,0
0.0,33,0,2,0,0,0,0.0,0.0,0.0,England,英格兰,0.0,0.0,0.0,0.0,0.0,0,4.5,0.777778,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,56,0.0,0.0,85.1867,13.5,England,6418,中场,安德鲁·苏尔曼,6.08,0,0.0,0.0,0.0,1.0,208,伯恩茅斯,0.0,0.0,0.5,0
1.6,27,5,0,0,0,1,0.0,0.0,0.799998,New Zealand,新西兰,0.0,0.0,1.2,0.2,0.2,0,7.4,0.567568,0.4,0.4,0.0,0,0.0,0.6,0.0,0.0,0,397,0.0,1.6,62.8577,14.0,New Zealand,266,中锋,克里斯·伍德,6.044,0,1.2,0.4,0.333333,0.0,20,伯恩利,0.0,0.0,3.6,0
0.0,19,0,2,0,0,0,0.0,0.5,0.0,England,英格兰,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-3,0.0,0.0,100.0,0.5,England,54305,后腰,奥利弗·斯基普,6.04,0,0.0,0.0,0.0,0.0,3,热刺,0.0,0.0,0.0,0
0.333333,27,0,3,0,0,1,0.0,0.0,0.0,Switzerland,瑞士,0.0,0.0,0.0,1.0,0.0,0,2.0,0.666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,27,0.0,0.333333,75.0,4.0,Switzerland,1625,中锋,德尔米奇,6.036667,0,0.333333,0.0,0.0,0.333333,209,诺维奇,0.0,0.0,0.0,0
0.0,27,0,2,0,0,0,0.0,0.0,0.0,Switzerland,瑞士,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,11,0.0,0.0,93.7506,8.0,Switzerland,1553,右边锋,沙奇里,6.035,0,0.5,0.0,0.0,0.0,13,利物浦,0.0,0.0,0.0,0
0.0,33,0,3,0,0,0,0.0,0.0,0.0,Colombia,哥伦比亚,0.0,0.0,0.0,0.0,0.0,0,1.66667,0.8,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,14,0.0,0.0,91.6666,4.0,Colombia,974,后腰,卡洛斯·桑切斯,6.026667,0,0.0,0.0,0.0,0.0,16,西汉姆联,0.0,0.0,0.0,0
1.0,26,0,2,0,0,0,0.0,0.0,0.0,England,英格兰,0.0,0.0,0.0,0.0,0.0,0,3.0,0.5,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,15,0.0,0.5,50.0,5.0,England,440,中锋,维克汉姆,6.025,0,0.0,0.0,0.0,0.0,19,水晶宫,0.0,0.0,0.0,0
0.5,30,0,2,0,0,0,0.0,0.0,0.0,Bosnia-Herzegovina,波黑,0.0,0.0,0.5,0.0,0.0,0,1.5,1.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.0,0,15,0.0,0.0,85.715,7.0,Bosnia-Herzegovina,2040,中场,弗兰契奇,6.025,0,0.5,0.0,0.0,0.0,209,诺维奇,0.0,0.0,0.0,0
0.0,32,2,3,0,0,0,0.0,0.0,0.6,England,英格兰,0.0,0.0,0.4,0.0,0.0,0,4.0,0.75,0.6,0.8,0.0,0,0.4,0.0,0.4,0.0,0,197,0.0,0.0,74.9994,7.2,England,69,右边锋,列侬,6.02,0,0.2,0.0,0.0,1.2,20,伯恩利,0.0,0.0,0.2,2
0.0,27,0,4,0,0,1,0.0,0.0,0.0,Scotland,苏格兰,0.0,0.0,0.5,0.25,0.0,0,1.25,0.800002,0.25,0.25,0.0,0,0.0,0.0,0.0,0.0,0,52,0.0,0.0,85.7143,3.5,Scotland,18666,中场,阿姆斯特朗,6.01,0,0.25,0.25,1.0,0.25,15,南安普顿,0.0,0.0,0.5,1
0.333333,30,0,3,0,0,1,0.0,0.333333,0.0,England,英格兰,0.0,0.0,1.0,0.0,0.333333,0,2.66667,0.75,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,48,0.0,0.666667,61.5385,4.33333,England,321,右边锋,沃尔科特,6.006667,0,0.666667,0.333333,0.5,0.0,14,埃弗顿,0.0,0.0,0.0,0
0.4,30,0,5,0,0,1,0.0,0.0,0.2,England,英格兰,0.0,0.0,0.6,0.0,0.4,0,1.2,0.5,0.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0,88,0.0,0.4,60.0,2.0,England,392,中锋,杰伊·罗德里格斯,6.004,0,0.4,0.2,0.5,0.2,20,伯恩利,0.0,0.0,0.8,0
0.0,19,0,3,0,0,0,0.0,0.0,0.0,Portugal,葡萄牙,0.0,0.0,0.333333,0.0,0.333333,0,2.66667,0.625,0.0,0.333333,0.0,0,0.0,0.0,0.333333,0.0,0,33,0.0,0.0,79.999,6.66667,Portugal,22239,右边锋,佩德罗·内托,6.0,0,0.0,0.0,0.0,0.0,269,狼队,0.0,0.0,1.0,1
0.0,27,0,4,0,0,0,0.0,0.0,0.0,Japan,日本,0.0,0.0,0.0,0.0,0.5,0,1.0,0.75,0.0,0.25,0.0,0,0.0,0.0,0.0,0.0,0,56,0.0,0.75,83.3342,3.0,Japan,6926,中锋,武藤嘉纪,6.0,0,0.25,0.0,0.0,0.0,4,纽卡斯尔,0.0,0.0,1.5,0
0.0,29,0,2,0,0,0,0.0,0.0,0.0,Australia,澳大利亚,0.0,0.0,0.0,0.0,0.5,0,3.0,0.833333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,15,0.0,0.0,69.2308,6.5,Australia,9290,中场,阿伦·莫伊,5.985,0,0.0,0.0,0.0,0.0,263,布莱顿,0.0,0.0,1.0,0
0.0,23,0,2,0,0,0,0.0,0.0,0.0,Nigeria,尼日利亚,0.0,0.0,0.5,0.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0,34,0.0,0.0,100.0,3.0,Nigeria,6567,左边锋,苏克塞斯,5.975,0,0.5,0.5,1.0,0.0,207,沃特福德,0.0,0.0,1.0,0
0.0,19,0,2,0,0,0,0.0,0.0,0.0,Ireland,爱尔兰,0.0,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,30,0.0,1.5,100.0,1.5,Ireland,25572,中锋,阿隆·康诺利,5.965,0,1.0,0.5,0.5,0.0,263,布莱顿,0.0,0.0,0.0,0
1.5,30,2,0,0,0,0,0.0,0.0,0.0,England,英格兰,0.0,0.5,0.0,0.0,0.5,0,15.0,0.5,0.5,0.5,0.0,0,0.5,0.0,2.5,0.0,0,167,0.0,0.5,61.4026,28.5,England,377,左后卫,伯特兰,5.945,0,0.5,0.0,0.0,0.5,15,南安普顿,0.0,0.0,1.5,0
0.5,29,1,1,0,0,0,0.0,0.0,1.5,France,法国,0.0,0.0,0.0,0.0,0.0,1,3.0,0.666667,0.0,0.0,0.0,0,1.5,0.5,1.0,0.0,0,101,0.5,0.0,82.1457,28.0,France,338,中后卫,萨科,5.87,0,0.0,0.0,0.0,0.5,19,水晶宫,0.0,0.0,0.0,0
1.0,28,1,1,0,0,0,0.0,0.0,2.0,Paraguay,巴拉圭,0.0,0.0,0.0,0.0,0.0,0,4.0,0.5,0.0,1.0,0.0,0,0.0,0.0,2.0,0.0,0,89,0.0,0.0,75.0,20.0,Paraguay,8071,中后卫,巴尔武埃纳,5.665,0,0.0,0.0,0.0,0.0,16,西汉姆联,0.0,0.0,0.0,1
